Date,Exercise,Category,Type,Set,Weight,WeightType,Reps,Duration,Note
2026-03-22,Treadmill Run,cardio,timed,1,,,,1800,Mood:4|General:30 minute run! New distance record. Spring weather helping.
__DAYSPLIT__,2026-03-23,Push,,,,,,,
2026-03-23,Bench Press,push,reps,1,155,lbs,7,,Mood:4|Form:Solid
2026-03-23,Bench Press,push,reps,2,155,lbs,7,,
2026-03-23,Bench Press,push,reps,3,155,lbs,6,,
2026-03-23,Incline Dumbbell Press,push,reps,1,65,lbs,12,,
2026-03-23,Incline Dumbbell Press,push,reps,2,65,lbs,11,,
2026-03-23,Incline Dumbbell Press,push,reps,3,65,lbs,10,,
2026-03-23,Overhead Press,push,reps,1,110,lbs,6,,General:Shoulder felt great. Physio clearance paying off.
2026-03-23,Overhead Press,push,reps,2,110,lbs,6,,
2026-03-23,Overhead Press,push,reps,3,110,lbs,5,,
2026-03-23,Lateral Raises,push,reps,1,35,lbs,15,,
2026-03-23,Lateral Raises,push,reps,2,35,lbs,14,,
2026-03-23,Lateral Raises,push,reps,3,35,lbs,14,,
2026-03-23,Dips,push,reps,1,,bodyweight,16,,
2026-03-23,Dips,push,reps,2,,bodyweight,15,,
2026-03-23,Dips,push,reps,3,,bodyweight,14,,
2026-03-23,Push Ups,push,reps,1,,bodyweight,29,,
2026-03-23,Push Ups,push,reps,2,,bodyweight,28,,
2026-03-23,Push Ups,push,reps,3,,bodyweight,27,,
2026-03-23,Tricep Pushdowns,push,reps,1,75,lbs,15,,
2026-03-23,Tricep Pushdowns,push,reps,2,75,lbs,14,,
2026-03-23,Tricep Pushdowns,push,reps,3,75,lbs,14,,
__DAYSPLIT__,2026-03-24,Pull,,,,,,,
2026-03-24,Barbell Rows,pull,reps,1,215,lbs,8,,Mood:4|Form:Strong pulls
2026-03-24,Barbell Rows,pull,reps,2,215,lbs,7,,
2026-03-24,Barbell Rows,pull,reps,3,215,lbs,6,,
2026-03-24,Lat Pulldowns,pull,reps,1,165,lbs,12,,
2026-03-24,Lat Pulldowns,pull,reps,2,165,lbs,12,,
2026-03-24,Lat Pulldowns,pull,reps,3,165,lbs,11,,
2026-03-24,Pullups,pull,reps,1,,bodyweight,0,,Mood:3|General:Tried one without the band. Got halfway up and stalled. Not there yet but closer than expected.
2026-03-24,Banded Pullups,pull,reps,1,,banded,17,,Red|Mood:4|Form:These feel too easy now
2026-03-24,Banded Pullups,pull,reps,2,,banded,16,,
2026-03-24,Banded Pullups,pull,reps,3,,banded,15,,
2026-03-24,Band Pull Aparts,pull,reps,1,,banded,28,,Red
2026-03-24,Band Pull Aparts,pull,reps,2,,banded,26,,
2026-03-24,Band Pull Aparts,pull,reps,3,,banded,24,,
2026-03-24,Dumbbell Curls,pull,reps,1,40,lbs,12,,
2026-03-24,Dumbbell Curls,pull,reps,2,40,lbs,12,,
2026-03-24,Dumbbell Curls,pull,reps,3,40,lbs,11,,
2026-03-24,Face Pulls,pull,reps,1,85,lbs,16,,
2026-03-24,Face Pulls,pull,reps,2,85,lbs,15,,
2026-03-24,Face Pulls,pull,reps,3,85,lbs,14,,
2026-03-24,Dead Hangs,pull,timed,1,,bodyweight,,74,
__DAYSPLIT__,2026-03-25,Other,,,,,,,
2026-03-25,Stretching (General),mobility,timed,1,,,,900,Mood:3|General:Physio homework day. Full mobility routine.
2026-03-25,Hip Flexor Stretches,mobility,timed,1,,,,300,
2026-03-25,Pigeon Stretch,mobility,timed,1,,,,300,
2026-03-25,Thoracic Spine Rotation,mobility,timed,1,,,,300,
2026-03-25,Foam Rolling,other,timed,1,,,,600,
__DAYSPLIT__,2026-03-27,Push,,,,,,,
2026-03-27,Bench Press,push,reps,1,160,lbs,8,,Mood:4|Form:Drive through heels|General:Bench moving well
2026-03-27,Bench Press,push,reps,2,160,lbs,7,,
2026-03-27,Bench Press,push,reps,3,160,lbs,6,,
2026-03-27,Incline Dumbbell Press,push,reps,1,65,lbs,12,,
2026-03-27,Incline Dumbbell Press,push,reps,2,65,lbs,11,,
2026-03-27,Incline Dumbbell Press,push,reps,3,65,lbs,11,,
2026-03-27,Overhead Press,push,reps,1,110,lbs,6,,
2026-03-27,Overhead Press,push,reps,2,110,lbs,6,,
2026-03-27,Overhead Press,push,reps,3,110,lbs,5,,
2026-03-27,Lateral Raises,push,reps,1,35,lbs,15,,
2026-03-27,Lateral Raises,push,reps,2,35,lbs,15,,
2026-03-27,Lateral Raises,push,reps,3,35,lbs,14,,
2026-03-27,Dips,push,reps,1,,bodyweight,17,,
2026-03-27,Dips,push,reps,2,,bodyweight,16,,
2026-03-27,Dips,push,reps,3,,bodyweight,15,,
2026-03-27,Push Ups,push,reps,1,,bodyweight,29,,
2026-03-27,Push Ups,push,reps,2,,bodyweight,28,,
2026-03-27,Push Ups,push,reps,3,,bodyweight,27,,
2026-03-27,Tricep Pushdowns,push,reps,1,75,lbs,15,,
2026-03-27,Tricep Pushdowns,push,reps,2,75,lbs,15,,
2026-03-27,Tricep Pushdowns,push,reps,3,75,lbs,14,,
2026-03-27,Sauna,other,timed,1,,,,900,Mood:4|General:Recovery sauna
__DAYSPLIT__,2026-03-28,Pull,,,,,,,
2026-03-28,Barbell Rows,pull,reps,1,215,lbs,8,,Mood:4|Form:Tight lats
2026-03-28,Barbell Rows,pull,reps,2,215,lbs,7,,
2026-03-28,Barbell Rows,pull,reps,3,215,lbs,6,,
2026-03-28,Lat Pulldowns,pull,reps,1,165,lbs,12,,
2026-03-28,Lat Pulldowns,pull,reps,2,165,lbs,12,,
2026-03-28,Lat Pulldowns,pull,reps,3,165,lbs,11,,
2026-03-28,Banded Pullups,pull,reps,1,,banded,18,,Red|Mood:4|Form:Top of movement easy now|General:Red band basically doing nothing at the top
2026-03-28,Banded Pullups,pull,reps,2,,banded,17,,
2026-03-28,Banded Pullups,pull,reps,3,,banded,16,,
2026-03-28,Band Pull Aparts,pull,reps,1,,banded,29,,Red
2026-03-28,Band Pull Aparts,pull,reps,2,,banded,27,,
2026-03-28,Band Pull Aparts,pull,reps,3,,banded,25,,
2026-03-28,Dumbbell Curls,pull,reps,1,40,lbs,13,,
2026-03-28,Dumbbell Curls,pull,reps,2,40,lbs,12,,
2026-03-28,Dumbbell Curls,pull,reps,3,40,lbs,11,,
2026-03-28,Face Pulls,pull,reps,1,85,lbs,16,,
2026-03-28,Face Pulls,pull,reps,2,85,lbs,15,,
2026-03-28,Face Pulls,pull,reps,3,85,lbs,14,,
2026-03-28,Dead Hangs,pull,timed,1,,bodyweight,,75,
__DAYSPLIT__,2026-03-30,Push,,,,,,,
2026-03-30,Bench Press,push,reps,1,160,lbs,8,,Mood:5|Form:Great arch|General:Everything flowing
2026-03-30,Bench Press,push,reps,2,160,lbs,7,,
2026-03-30,Bench Press,push,reps,3,160,lbs,6,,
2026-03-30,Incline Dumbbell Press,push,reps,1,65,lbs,12,,
2026-03-30,Incline Dumbbell Press,push,reps,2,65,lbs,12,,
2026-03-30,Incline Dumbbell Press,push,reps,3,65,lbs,11,,
2026-03-30,Overhead Press,push,reps,1,110,lbs,7,,General:OHP rep PR! 7 reps at 110.
2026-03-30,Overhead Press,push,reps,2,110,lbs,6,,
2026-03-30,Overhead Press,push,reps,3,110,lbs,5,,
2026-03-30,Lateral Raises,push,reps,1,35,lbs,16,,
2026-03-30,Lateral Raises,push,reps,2,35,lbs,15,,
2026-03-30,Lateral Raises,push,reps,3,35,lbs,14,,
2026-03-30,Dips,push,reps,1,,bodyweight,17,,
2026-03-30,Dips,push,reps,2,,bodyweight,16,,
2026-03-30,Dips,push,reps,3,,bodyweight,15,,
2026-03-30,Push Ups,push,reps,1,,bodyweight,30,,
2026-03-30,Push Ups,push,reps,2,,bodyweight,29,,
2026-03-30,Push Ups,push,reps,3,,bodyweight,28,,
2026-03-30,Tricep Pushdowns,push,reps,1,75,lbs,16,,
2026-03-30,Tricep Pushdowns,push,reps,2,75,lbs,15,,
2026-03-30,Tricep Pushdowns,push,reps,3,75,lbs,14,,
__DAYSPLIT__,2026-03-31,Pull,,,,,,,
2026-03-31,Barbell Rows,pull,reps,1,215,lbs,8,,Mood:4|Form:Controlled
2026-03-31,Barbell Rows,pull,reps,2,215,lbs,7,,
2026-03-31,Barbell Rows,pull,reps,3,215,lbs,6,,
2026-03-31,Lat Pulldowns,pull,reps,1,170,lbs,13,,
2026-03-31,Lat Pulldowns,pull,reps,2,170,lbs,12,,
2026-03-31,Lat Pulldowns,pull,reps,3,170,lbs,11,,
2026-03-31,Pullups,pull,reps,1,,bodyweight,0,,Mood:4|General:Tried unassisted again. Chin got to bar height but couldnt hold it. SO CLOSE. Maybe next week.
2026-03-31,Banded Pullups,pull,reps,1,,banded,18,,Red|Mood:4|Form:Explosive
2026-03-31,Banded Pullups,pull,reps,2,,banded,17,,
2026-03-31,Banded Pullups,pull,reps,3,,banded,16,,
2026-03-31,Band Pull Aparts,pull,reps,1,,banded,30,,Red
2026-03-31,Band Pull Aparts,pull,reps,2,,banded,28,,
2026-03-31,Band Pull Aparts,pull,reps,3,,banded,26,,
2026-03-31,Dumbbell Curls,pull,reps,1,40,lbs,13,,
2026-03-31,Dumbbell Curls,pull,reps,2,40,lbs,12,,
2026-03-31,Dumbbell Curls,pull,reps,3,40,lbs,11,,
2026-03-31,Face Pulls,pull,reps,1,85,lbs,16,,
2026-03-31,Face Pulls,pull,reps,2,85,lbs,15,,
2026-03-31,Face Pulls,pull,reps,3,85,lbs,14,,
2026-03-31,Dead Hangs,pull,timed,1,,bodyweight,,76,
__DAYSPLIT__,2026-04-01,Legs,,,,,,,
2026-04-01,Squat,legs,reps,1,215,lbs,8,,Mood:3|Form:Knees tracking well|General:April already. Nearly six months since I started.
2026-04-01,Squat,legs,reps,2,215,lbs,7,,
2026-04-01,Squat,legs,reps,3,215,lbs,7,,
2026-04-01,Romanian Deadlift,legs,reps,1,205,lbs,8,,
2026-04-01,Romanian Deadlift,legs,reps,2,205,lbs,7,,
2026-04-01,Romanian Deadlift,legs,reps,3,205,lbs,6,,
2026-04-01,Leg Press,legs,reps,1,435,lbs,14,,
2026-04-01,Leg Press,legs,reps,2,435,lbs,13,,
2026-04-01,Leg Press,legs,reps,3,435,lbs,12,,
2026-04-01,Leg Curls,legs,reps,1,135,lbs,13,,
2026-04-01,Leg Curls,legs,reps,2,135,lbs,12,,
2026-04-01,Leg Curls,legs,reps,3,135,lbs,12,,
2026-04-01,Walking Lunges,legs,reps,1,45,lbs,14,,
2026-04-01,Walking Lunges,legs,reps,2,45,lbs,13,,
2026-04-01,Walking Lunges,legs,reps,3,45,lbs,12,,
2026-04-01,Calf Raises,legs,reps,1,280,lbs,17,,
2026-04-01,Calf Raises,legs,reps,2,280,lbs,16,,
2026-04-01,Calf Raises,legs,reps,3,280,lbs,15,,
2026-04-01,Plank,core,timed,1,,bodyweight,,80,General:Core work. Still hate planks.
2026-04-01,Cable Woodchops,core,reps,1,45,lbs,12,,
2026-04-01,Cable Woodchops,core,reps,2,45,lbs,12,,
2026-04-01,Cable Woodchops,core,reps,3,45,lbs,11,,
__DAYSPLIT__,2026-04-02,Other,,,,,,,
2026-04-02,Foam Rolling,other,timed,1,,,,600,Mood:3|General:Active recovery
2026-04-02,Cold Plunge,other,timed,1,,,,150,General:Getting more comfortable with these
__DAYSPLIT__,2026-04-03,Push,,,,,,,
2026-04-03,Bench Press,push,reps,1,160,lbs,8,,Mood:4|Form:Controlled eccentric|General:Working weight keeps climbing
2026-04-03,Bench Press,push,reps,2,160,lbs,7,,
2026-04-03,Bench Press,push,reps,3,160,lbs,7,,
2026-04-03,Incline Dumbbell Press,push,reps,1,65,lbs,13,,
2026-04-03,Incline Dumbbell Press,push,reps,2,65,lbs,12,,
2026-04-03,Incline Dumbbell Press,push,reps,3,65,lbs,11,,
2026-04-03,Overhead Press,push,reps,1,110,lbs,7,,
2026-04-03,Overhead Press,push,reps,2,110,lbs,6,,
2026-04-03,Overhead Press,push,reps,3,110,lbs,5,,
2026-04-03,Lateral Raises,push,reps,1,35,lbs,16,,
2026-04-03,Lateral Raises,push,reps,2,35,lbs,15,,
2026-04-03,Lateral Raises,push,reps,3,35,lbs,14,,
2026-04-03,Dips,push,reps,1,,bodyweight,17,,
2026-04-03,Dips,push,reps,2,,bodyweight,16,,
2026-04-03,Dips,push,reps,3,,bodyweight,16,,
2026-04-03,Push Ups,push,reps,1,,bodyweight,30,,
2026-04-03,Push Ups,push,reps,2,,bodyweight,29,,
2026-04-03,Push Ups,push,reps,3,,bodyweight,28,,
2026-04-03,Tricep Pushdowns,push,reps,1,75,lbs,16,,
2026-04-03,Tricep Pushdowns,push,reps,2,75,lbs,15,,
2026-04-03,Tricep Pushdowns,push,reps,3,75,lbs,14,,
__DAYSPLIT__,2026-04-04,Pull,,,,,,,
2026-04-04,Barbell Rows,pull,reps,1,215,lbs,8,,Mood:4|Form:Perfect form day
2026-04-04,Barbell Rows,pull,reps,2,215,lbs,7,,
2026-04-04,Barbell Rows,pull,reps,3,215,lbs,7,,
2026-04-04,Lat Pulldowns,pull,reps,1,170,lbs,13,,
2026-04-04,Lat Pulldowns,pull,reps,2,170,lbs,12,,
2026-04-04,Lat Pulldowns,pull,reps,3,170,lbs,11,,
2026-04-04,Banded Pullups,pull,reps,1,,banded,19,,Red|Mood:5|Form:Explosive reps|General:19 reps on set 1. The band is barely helping. Tuesday I try again.
2026-04-04,Banded Pullups,pull,reps,2,,banded,18,,
2026-04-04,Banded Pullups,pull,reps,3,,banded,17,,
2026-04-04,Band Pull Aparts,pull,reps,1,,banded,30,,Red
2026-04-04,Band Pull Aparts,pull,reps,2,,banded,28,,
2026-04-04,Band Pull Aparts,pull,reps,3,,banded,26,,
2026-04-04,Dumbbell Curls,pull,reps,1,40,lbs,13,,
2026-04-04,Dumbbell Curls,pull,reps,2,40,lbs,12,,
2026-04-04,Dumbbell Curls,pull,reps,3,40,lbs,11,,
2026-04-04,Face Pulls,pull,reps,1,85,lbs,16,,
2026-04-04,Face Pulls,pull,reps,2,85,lbs,16,,
2026-04-04,Face Pulls,pull,reps,3,85,lbs,15,,
2026-04-04,Dead Hangs,pull,timed,1,,bodyweight,,78,
__DAYSPLIT__,2026-04-05,Cardio,,,,,,,
2026-04-05,Treadmill Run,cardio,timed,1,,,,2100,Mood:4|General:35 min outdoor jog. Longest continuous run. 5K might actually happen this summer.
__DAYSPLIT__,2026-04-06,Push,,,,,,,
2026-04-06,Bench Press,push,reps,1,160,lbs,8,,Mood:5|Form:Explosive|General:Feeling strong. Tomorrow is pullup day.
2026-04-06,Bench Press,push,reps,2,160,lbs,7,,
2026-04-06,Bench Press,push,reps,3,160,lbs,7,,
2026-04-06,Incline Dumbbell Press,push,reps,1,65,lbs,13,,
2026-04-06,Incline Dumbbell Press,push,reps,2,65,lbs,12,,
2026-04-06,Incline Dumbbell Press,push,reps,3,65,lbs,11,,
2026-04-06,Overhead Press,push,reps,1,115,lbs,7,,
2026-04-06,Overhead Press,push,reps,2,115,lbs,6,,
2026-04-06,Overhead Press,push,reps,3,115,lbs,6,,
2026-04-06,Lateral Raises,push,reps,1,35,lbs,16,,
2026-04-06,Lateral Raises,push,reps,2,35,lbs,15,,
2026-04-06,Lateral Raises,push,reps,3,35,lbs,15,,
2026-04-06,Dips,push,reps,1,,bodyweight,18,,
2026-04-06,Dips,push,reps,2,,bodyweight,17,,
2026-04-06,Dips,push,reps,3,,bodyweight,16,,
2026-04-06,Push Ups,push,reps,1,,bodyweight,31,,
2026-04-06,Push Ups,push,reps,2,,bodyweight,30,,
2026-04-06,Push Ups,push,reps,3,,bodyweight,29,,
2026-04-06,Tricep Pushdowns,push,reps,1,75,lbs,16,,
2026-04-06,Tricep Pushdowns,push,reps,2,75,lbs,15,,
2026-04-06,Tricep Pushdowns,push,reps,3,75,lbs,15,,
__DAYSPLIT__,2026-04-07,Pull,,,,,,,
2026-04-07,Barbell Rows,pull,reps,1,215,lbs,8,,Mood:5|Form:Tight everything|General:Warmed up extra today. Nervous energy.
2026-04-07,Barbell Rows,pull,reps,2,215,lbs,8,,
2026-04-07,Barbell Rows,pull,reps,3,215,lbs,7,,
2026-04-07,Lat Pulldowns,pull,reps,1,170,lbs,13,,
2026-04-07,Lat Pulldowns,pull,reps,2,170,lbs,12,,
2026-04-07,Lat Pulldowns,pull,reps,3,170,lbs,12,,
2026-04-07,Pullups,pull,reps,1,,bodyweight,1,,Mood:5|General:ONE CLEAN REP. Chin over the bar. No kipping. No band. Nearly six months since I started. Stood there staring at the bar for a full minute after.
2026-04-07,Banded Pullups,pull,reps,1,,banded,19,,Red|Mood:5|Form:Flying|General:Everything feels different after that rep
2026-04-07,Banded Pullups,pull,reps,2,,banded,18,,
2026-04-07,Banded Pullups,pull,reps,3,,banded,17,,
2026-04-07,Band Pull Aparts,pull,reps,1,,banded,30,,Red
2026-04-07,Band Pull Aparts,pull,reps,2,,banded,28,,
2026-04-07,Band Pull Aparts,pull,reps,3,,banded,27,,
2026-04-07,Dumbbell Curls,pull,reps,1,40,lbs,13,,
2026-04-07,Dumbbell Curls,pull,reps,2,40,lbs,13,,
2026-04-07,Dumbbell Curls,pull,reps,3,40,lbs,12,,
2026-04-07,Face Pulls,pull,reps,1,85,lbs,17,,
2026-04-07,Face Pulls,pull,reps,2,85,lbs,16,,
2026-04-07,Face Pulls,pull,reps,3,85,lbs,15,,
2026-04-07,Dead Hangs,pull,timed,1,,bodyweight,,80,General:Longest hang ever. Everything clicking.
__DAYSPLIT__,2026-04-08,Other,,,,,,,
2026-04-08,Sauna,other,timed,1,,,,900,Mood:5|General:Celebratory sauna. Still buzzing from yesterday.
2026-04-08,Cold Plunge,other,timed,1,,,,180,General:3 minutes. New record.
2026-04-08,Stretching (General),mobility,timed,1,,,,600,
__DAYSPLIT__,2026-04-10,Push,,,,,,,
2026-04-10,Bench Press,push,reps,1,160,lbs,8,,Mood:5|Form:Perfect|General:Confidence is through the roof since the pullup
2026-04-10,Bench Press,push,reps,2,160,lbs,8,,
2026-04-10,Bench Press,push,reps,3,160,lbs,7,,
2026-04-10,Incline Dumbbell Press,push,reps,1,65,lbs,13,,
2026-04-10,Incline Dumbbell Press,push,reps,2,65,lbs,12,,
2026-04-10,Incline Dumbbell Press,push,reps,3,65,lbs,12,,
2026-04-10,Overhead Press,push,reps,1,115,lbs,7,,
2026-04-10,Overhead Press,push,reps,2,115,lbs,6,,
2026-04-10,Overhead Press,push,reps,3,115,lbs,6,,
2026-04-10,Lateral Raises,push,reps,1,35,lbs,16,,
2026-04-10,Lateral Raises,push,reps,2,35,lbs,16,,
2026-04-10,Lateral Raises,push,reps,3,35,lbs,15,,
2026-04-10,Dips,push,reps,1,,bodyweight,18,,
2026-04-10,Dips,push,reps,2,,bodyweight,17,,
2026-04-10,Dips,push,reps,3,,bodyweight,17,,
2026-04-10,Push Ups,push,reps,1,,bodyweight,31,,
2026-04-10,Push Ups,push,reps,2,,bodyweight,30,,
2026-04-10,Push Ups,push,reps,3,,bodyweight,29,,
2026-04-10,Tricep Pushdowns,push,reps,1,75,lbs,16,,
2026-04-10,Tricep Pushdowns,push,reps,2,75,lbs,16,,
2026-04-10,Tricep Pushdowns,push,reps,3,75,lbs,15,,
2026-04-10,Sauna,other,timed,1,,,,900,General:Recovery sauna
__DAYSPLIT__,2026-04-11,Pull,,,,,,,
2026-04-11,Barbell Rows,pull,reps,1,215,lbs,8,,Mood:4|Form:Solid
2026-04-11,Barbell Rows,pull,reps,2,215,lbs,8,,
2026-04-11,Barbell Rows,pull,reps,3,215,lbs,7,,
2026-04-11,Lat Pulldowns,pull,reps,1,170,lbs,13,,
2026-04-11,Lat Pulldowns,pull,reps,2,170,lbs,13,,
2026-04-11,Lat Pulldowns,pull,reps,3,170,lbs,12,,
2026-04-11,Pullups,pull,reps,1,,bodyweight,1,,Mood:4|General:One clean again. Tried for two and got stuck at the top of rep two. Progress.
2026-04-11,Banded Pullups,pull,reps,1,,banded,20,,Red|Form:Easy|General:Red band is basically a formality now
2026-04-11,Banded Pullups,pull,reps,2,,banded,19,,
2026-04-11,Banded Pullups,pull,reps,3,,banded,18,,
2026-04-11,Band Pull Aparts,pull,reps,1,,banded,31,,Red
2026-04-11,Band Pull Aparts,pull,reps,2,,banded,29,,
2026-04-11,Band Pull Aparts,pull,reps,3,,banded,27,,
2026-04-11,Dumbbell Curls,pull,reps,1,40,lbs,14,,
2026-04-11,Dumbbell Curls,pull,reps,2,40,lbs,13,,
2026-04-11,Dumbbell Curls,pull,reps,3,40,lbs,12,,
2026-04-11,Face Pulls,pull,reps,1,85,lbs,17,,
2026-04-11,Face Pulls,pull,reps,2,85,lbs,16,,
2026-04-11,Face Pulls,pull,reps,3,85,lbs,15,,
2026-04-11,Dead Hangs,pull,timed,1,,bodyweight,,80,
__DAYSPLIT__,2026-04-13,Push,,,,,,,
2026-04-13,Bench Press,push,reps,1,165,lbs,8,,Mood:4|Form:Good arch|General:Monday grind
2026-04-13,Bench Press,push,reps,2,165,lbs,8,,
2026-04-13,Bench Press,push,reps,3,165,lbs,7,,
2026-04-13,Incline Dumbbell Press,push,reps,1,65,lbs,13,,
2026-04-13,Incline Dumbbell Press,push,reps,2,65,lbs,13,,
2026-04-13,Incline Dumbbell Press,push,reps,3,65,lbs,12,,
2026-04-13,Overhead Press,push,reps,1,115,lbs,7,,General:OHP feeling better than ever since physio clearance
2026-04-13,Overhead Press,push,reps,2,115,lbs,7,,
2026-04-13,Overhead Press,push,reps,3,115,lbs,6,,
2026-04-13,Lateral Raises,push,reps,1,35,lbs,17,,
2026-04-13,Lateral Raises,push,reps,2,35,lbs,16,,
2026-04-13,Lateral Raises,push,reps,3,35,lbs,15,,
2026-04-13,Dips,push,reps,1,,bodyweight,19,,
2026-04-13,Dips,push,reps,2,,bodyweight,18,,
2026-04-13,Dips,push,reps,3,,bodyweight,17,,
2026-04-13,Push Ups,push,reps,1,,bodyweight,32,,
2026-04-13,Push Ups,push,reps,2,,bodyweight,31,,
2026-04-13,Push Ups,push,reps,3,,bodyweight,30,,
2026-04-13,Tricep Pushdowns,push,reps,1,80,lbs,17,,
2026-04-13,Tricep Pushdowns,push,reps,2,80,lbs,16,,
2026-04-13,Tricep Pushdowns,push,reps,3,80,lbs,15,,
__DAYSPLIT__,2026-04-14,Pull,,,,,,,
2026-04-14,Barbell Rows,pull,reps,1,220,lbs,9,,Mood:5|Form:Strong
2026-04-14,Barbell Rows,pull,reps,2,220,lbs,8,,
2026-04-14,Barbell Rows,pull,reps,3,220,lbs,7,,
2026-04-14,Lat Pulldowns,pull,reps,1,170,lbs,14,,
2026-04-14,Lat Pulldowns,pull,reps,2,170,lbs,13,,
2026-04-14,Lat Pulldowns,pull,reps,3,170,lbs,12,,
2026-04-14,Pullups,pull,reps,1,,bodyweight,2,,Mood:5|General:TWO clean reps on set one! One on set two. This is real now.
2026-04-14,Pullups,pull,reps,2,,bodyweight,1,,
2026-04-14,Banded Pullups,pull,reps,1,,banded,20,,Red|General:Volume work after unassisted
2026-04-14,Banded Pullups,pull,reps,2,,banded,19,,
2026-04-14,Banded Pullups,pull,reps,3,,banded,18,,
2026-04-14,Band Pull Aparts,pull,reps,1,,banded,31,,Red
2026-04-14,Band Pull Aparts,pull,reps,2,,banded,29,,
2026-04-14,Band Pull Aparts,pull,reps,3,,banded,27,,
2026-04-14,Dumbbell Curls,pull,reps,1,40,lbs,14,,
2026-04-14,Dumbbell Curls,pull,reps,2,40,lbs,13,,
2026-04-14,Dumbbell Curls,pull,reps,3,40,lbs,12,,
2026-04-14,Face Pulls,pull,reps,1,90,lbs,17,,
2026-04-14,Face Pulls,pull,reps,2,90,lbs,16,,
2026-04-14,Face Pulls,pull,reps,3,90,lbs,16,,
2026-04-14,Dead Hangs,pull,timed,1,,bodyweight,,82,
__DAYSPLIT__,2026-04-15,Legs,,,,,,,
2026-04-15,Squat,legs,reps,1,220,lbs,8,,Mood:4|Form:Solid depth|General:Legs are catching up
2026-04-15,Squat,legs,reps,2,220,lbs,8,,
2026-04-15,Squat,legs,reps,3,220,lbs,7,,
2026-04-15,Romanian Deadlift,legs,reps,1,210,lbs,8,,
2026-04-15,Romanian Deadlift,legs,reps,2,210,lbs,7,,
2026-04-15,Romanian Deadlift,legs,reps,3,210,lbs,7,,
2026-04-15,Leg Press,legs,reps,1,440,lbs,14,,
2026-04-15,Leg Press,legs,reps,2,440,lbs,13,,
2026-04-15,Leg Press,legs,reps,3,440,lbs,13,,
2026-04-15,Leg Curls,legs,reps,1,135,lbs,14,,
2026-04-15,Leg Curls,legs,reps,2,135,lbs,13,,
2026-04-15,Leg Curls,legs,reps,3,135,lbs,12,,
2026-04-15,Walking Lunges,legs,reps,1,45,lbs,14,,
2026-04-15,Walking Lunges,legs,reps,2,45,lbs,13,,
2026-04-15,Walking Lunges,legs,reps,3,45,lbs,12,,
2026-04-15,Calf Raises,legs,reps,1,280,lbs,17,,
2026-04-15,Calf Raises,legs,reps,2,280,lbs,16,,
2026-04-15,Calf Raises,legs,reps,3,280,lbs,15,,
__DAYSPLIT__,2026-04-16,Other,,,,,,,
2026-04-16,Stretching (General),mobility,timed,1,,,,900,Mood:3|General:Rest day mobility
2026-04-16,Hip Flexor Stretches,mobility,timed,1,,,,300,
2026-04-16,Thoracic Spine Rotation,mobility,timed,1,,,,300,
__DAYSPLIT__,2026-04-17,Push,,,,,,,
2026-04-17,Bench Press,push,reps,1,165,lbs,9,,Mood:4|Form:Controlled|General:Working weight creeping up
2026-04-17,Bench Press,push,reps,2,165,lbs,8,,
2026-04-17,Bench Press,push,reps,3,165,lbs,7,,
2026-04-17,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-04-17,Incline Dumbbell Press,push,reps,2,70,lbs,13,,
2026-04-17,Incline Dumbbell Press,push,reps,3,70,lbs,12,,
2026-04-17,Overhead Press,push,reps,1,115,lbs,7,,
2026-04-17,Overhead Press,push,reps,2,115,lbs,7,,
2026-04-17,Overhead Press,push,reps,3,115,lbs,6,,
2026-04-17,Lateral Raises,push,reps,1,35,lbs,17,,
2026-04-17,Lateral Raises,push,reps,2,35,lbs,16,,
2026-04-17,Lateral Raises,push,reps,3,35,lbs,15,,
2026-04-17,Dips,push,reps,1,,bodyweight,19,,
2026-04-17,Dips,push,reps,2,,bodyweight,18,,
2026-04-17,Dips,push,reps,3,,bodyweight,17,,
2026-04-17,Push Ups,push,reps,1,,bodyweight,32,,
2026-04-17,Push Ups,push,reps,2,,bodyweight,31,,
2026-04-17,Push Ups,push,reps,3,,bodyweight,30,,
2026-04-17,Tricep Pushdowns,push,reps,1,80,lbs,17,,
2026-04-17,Tricep Pushdowns,push,reps,2,80,lbs,16,,
2026-04-17,Tricep Pushdowns,push,reps,3,80,lbs,15,,
__DAYSPLIT__,2026-04-18,Pull,,,,,,,
2026-04-18,Barbell Rows,pull,reps,1,220,lbs,9,,Mood:4|Form:Tight core
2026-04-18,Barbell Rows,pull,reps,2,220,lbs,8,,
2026-04-18,Barbell Rows,pull,reps,3,220,lbs,7,,
2026-04-18,Lat Pulldowns,pull,reps,1,175,lbs,14,,
2026-04-18,Lat Pulldowns,pull,reps,2,175,lbs,13,,
2026-04-18,Lat Pulldowns,pull,reps,3,175,lbs,12,,
2026-04-18,Pullups,pull,reps,1,,bodyweight,2,,Mood:4|General:Two on set one AND two. Almost had three on set one.
2026-04-18,Pullups,pull,reps,2,,bodyweight,2,,
2026-04-18,Pullups,pull,reps,3,,bodyweight,1,,
2026-04-18,Banded Pullups,pull,reps,1,,banded,20,,Red|General:Banded volume still important
2026-04-18,Banded Pullups,pull,reps,2,,banded,19,,
2026-04-18,Banded Pullups,pull,reps,3,,banded,18,,
2026-04-18,Dumbbell Curls,pull,reps,1,40,lbs,14,,
